order_id,customer_id,date,discount_id
2555,3,2016-12-01,7
2556,3,2016-01-01,7
2557,3,2017-04-01,9
2558,3,2017-12-01,9
2559,3,2016-02-01,7
2560,3,2016-09-01,7
2561,3,2016-04-01,9
2562,3,2018-03-01,9
2563,3,2016-04-01,9
2564,3,2017-12-01,7
2565,3,2016-06-01,9
2566,3,2016-09-01,5
2567,3,2017-08-01,7
2568,3,2017-04-01,7
2569,3,2016-07-01,5
2570,3,2018-10-01,5
2571,3,2016-04-01,7
2572,3,2016-07-01,9
2573,3,2017-12-01,5
2574,3,2017-03-01,9
2575,3,2018-01-01,5
2576,3,2018-12-01,9
2577,3,2016-11-01,9
2578,3,2016-02-01,7
2579,3,2018-05-01,9
2580,3,2018-02-01,9
2581,3,2017-08-01,9
2582,3,2018-11-01,9
2583,3,2016-12-01,5
2584,3,2016-08-01,5
2585,3,2016-01-01,9
2586,3,2017-07-01,5
2587,3,2018-02-01,5
2588,3,2018-04-01,5
2589,3,2018-10-01,9
2590,3,2017-07-01,9
2591,3,2016-01-01,7
2592,3,2018-02-01,9
2593,3,2018-12-01,9
2594,3,2018-10-01,9
2595,3,2016-07-01,9
2596,3,2018-01-01,9
2597,3,2017-05-01,7
2598,3,2017-02-01,9
2599,3,2016-09-01,7
2600,3,2018-08-01,5
2601,3,2018-11-01,9
2602,3,2017-11-01,9
2603,3,2017-04-01,9
2604,3,2018-01-01,9
2605,3,2018-12-01,9
2606,3,2016-03-01,5
2607,3,2018-03-01,9
2608,3,2017-07-01,9
2609,3,2018-05-01,9
2610,3,2016-01-01,9
2611,3,2016-10-01,9
2612,3,2018-11-01,7
2613,3,2017-08-01,9
2614,3,2018-11-01,7
2615,3,2016-09-01,9
2616,3,2016-02-01,9
2617,3,2016-03-01,9
2618,3,2017-11-01,9
2619,3,2016-12-01,9
2620,3,2017-11-01,9
2621,3,2018-03-01,7
2622,3,2017-12-01,9
2623,3,2017-10-01,9
2624,3,2018-04-01,9
2625,3,2016-09-01,9
2626,3,2018-10-01,9
2627,3,2018-12-01,7
2628,3,2017-06-01,9
2629,3,2018-05-01,7
2630,3,2018-08-01,5
2631,3,2018-01-01,9
2632,3,2018-04-01,9
2633,3,2017-08-01,9
2634,3,2018-07-01,9
2635,3,2016-11-01,7
2636,3,2017-05-01,9
2637,3,2016-09-01,9
2638,3,2017-01-01,7
2639,3,2016-11-01,9
2640,3,2016-06-01,9
2641,3,2016-02-01,9
2642,3,2017-02-01,7
2643,3,2016-08-01,7
2644,3,2016-03-01,7
2645,3,2016-02-01,7
2646,3,2017-11-01,7
2647,3,2018-12-01,9
2648,3,2016-04-01,9
2649,3,2018-05-01,9
2650,3,2016-07-01,9
2651,3,2018-11-01,9
2652,3,2017-08-01,9
2653,3,2016-04-01,7
2654,3,2018-02-01,9
2655,3,2017-09-01,5
2656,3,2017-06-01,9
2657,3,2017-12-01,9
2658,3,2016-03-01,9
2659,3,2016-07-01,9
2660,3,2018-07-01,9
2661,3,2018-12-01,5
2662,3,2016-07-01,9
2663,3,2017-05-01,9
2664,3,2018-07-01,9
2665,3,2017-10-01,9
2666,3,2017-02-01,7
2667,3,2016-06-01,9
2668,3,2016-04-01,7
2669,3,2017-01-01,7
2670,3,2016-03-01,9
2671,3,2018-09-01,7
2672,3,2016-09-01,7
2673,3,2018-04-01,9
2674,3,2016-03-01,9
2675,3,2018-02-01,9
2676,3,2018-09-01,7
2677,3,2016-05-01,7
2678,3,2018-08-01,9
2679,3,2017-05-01,7
2680,3,2018-03-01,9
2681,3,2017-03-01,9
2682,3,2016-12-01,9
2683,3,2017-06-01,9
2684,3,2018-05-01,9
2685,3,2017-11-01,7
2686,3,2016-05-01,7
2687,3,2017-01-01,5
2688,3,2018-10-01,9
2689,3,2016-03-01,7
2690,3,2016-11-01,5
2691,3,2016-07-01,9
2692,3,2016-12-01,5
2693,3,2017-10-01,9
2694,3,2016-09-01,9
2695,3,2018-12-01,9
2696,3,2017-11-01,5
2697,3,2016-12-01,9
2698,3,2017-12-01,9
2699,3,2017-01-01,9
2700,3,2018-05-01,9
2701,3,2016-05-01,9
2702,3,2017-07-01,7
2703,3,2017-07-01,9
2704,3,2016-04-01,9
2705,3,2016-10-01,9
2706,3,2017-07-01,7
2707,3,2017-03-01,9
2708,3,2018-02-01,9
2709,3,2018-06-01,7
2710,3,2017-01-01,9
2711,3,2017-12-01,7
2712,3,2016-10-01,9
2713,3,2016-03-01,9
2714,3,2017-04-01,9
2715,3,2018-06-01,9
2716,3,2017-10-01,7
2717,3,2016-08-01,7
2718,3,2018-09-01,9
2719,3,2018-01-01,7
2720,3,2016-11-01,9
2721,3,2016-11-01,7
2722,3,2018-10-01,7
2723,3,2016-11-01,9
2724,3,2017-01-01,9
2725,3,2016-11-01,9
2726,3,2017-04-01,9
2727,3,2017-09-01,9
2728,3,2018-01-01,5
2729,3,2016-02-01,7
2730,3,2018-08-01,5
2731,3,2016-06-01,7
2732,3,2016-05-01,7
2733,3,2017-05-01,7
2734,3,2018-07-01,9
2735,3,2017-01-01,5
2736,3,2017-04-01,9
2737,3,2018-10-01,9
2738,3,2017-12-01,9
2739,3,2018-11-01,9
2740,3,2018-01-01,7
2741,3,2018-12-01,7
2742,3,2018-10-01,7
2743,3,2017-06-01,7
2744,3,2018-11-01,5
2745,3,2017-02-01,7
2746,3,2016-12-01,9
2747,3,2018-08-01,9
2748,3,2016-01-01,7
2749,3,2016-11-01,9
2750,3,2016-03-01,7
2751,3,2016-09-01,9
2752,3,2017-02-01,5
2753,3,2016-05-01,9
2754,3,2017-10-01,9
2755,3,2017-09-01,9
2756,3,2017-11-01,7
2757,3,2017-07-01,5
2758,3,2016-12-01,9
2759,3,2017-08-01,9
2760,3,2017-09-01,9
2761,3,2016-12-01,9
2762,3,2016-08-01,7
2763,3,2017-12-01,9
2764,3,2018-01-01,9
2765,3,2017-04-01,7
2766,3,2016-05-01,9
2767,3,2017-03-01,9
2768,3,2016-07-01,7
2769,3,2017-11-01,7
2770,3,2017-07-01,9
2771,3,2016-02-01,7
2772,3,2017-02-01,9
2773,3,2016-02-01,7
2774,3,2016-09-01,9
2775,3,2018-02-01,9
2776,3,2018-07-01,9
2777,3,2017-11-01,9
2778,3,2016-03-01,7
2779,3,2018-02-01,9
2780,3,2016-05-01,9
2781,3,2016-06-01,9
2782,3,2017-02-01,5
2783,3,2016-08-01,7
2784,3,2016-04-01,9
2785,3,2018-06-01,9
2786,3,2018-02-01,9
2787,3,2017-07-01,9
2788,3,2016-09-01,9
2789,3,2018-01-01,9
2790,3,2017-01-01,9
2791,3,2018-01-01,9
2792,3,2016-09-01,9
2793,3,2017-05-01,7
2794,3,2017-08-01,9
2795,3,2018-08-01,9
2796,3,2018-07-01,9
2797,3,2016-07-01,9
2798,3,2016-10-01,9
2799,3,2017-05-01,9
2800,3,2018-06-01,9
2801,3,2017-02-01,9
2802,3,2018-06-01,9
2803,3,2016-02-01,9
2804,3,2016-02-01,9
2805,3,2017-01-01,9
2806,3,2017-03-01,9
2807,3,2018-02-01,5
2808,3,2017-03-01,9
2809,3,2018-01-01,9
2810,3,2016-07-01,9
2811,3,2017-08-01,9
2812,3,2018-03-01,9
2813,3,2016-12-01,7
2814,3,2016-05-01,9
2815,3,2018-02-01,9
2816,3,2017-11-01,7
2817,3,2018-08-01,9
2818,3,2018-04-01,9
2819,3,2016-07-01,9
2820,3,2016-10-01,9
2821,3,2017-01-01,7
2822,3,2017-10-01,5
2823,3,2016-01-01,9
2824,3,2017-09-01,9
2825,3,2017-08-01,9
2826,3,2018-02-01,9
2827,3,2016-12-01,9
2828,3,2017-11-01,7
2829,3,2016-12-01,9
2830,3,2016-11-01,9
2831,3,2017-05-01,9
2832,3,2017-06-01,9
2833,3,2018-03-01,9
2834,3,2018-06-01,9
2835,3,2016-09-01,7
2836,3,2016-11-01,7
2837,3,2017-02-01,9
2838,3,2018-03-01,9
2839,3,2016-05-01,7
2840,3,2016-11-01,9
2841,3,2016-02-01,9
2842,3,2016-05-01,9
2843,3,2017-12-01,7
2844,3,2016-11-01,9
2845,3,2016-01-01,9
2846,3,2017-06-01,9
2847,3,2016-08-01,9
2848,3,2017-01-01,9
2849,3,2018-06-01,5
2850,3,2017-08-01,7
2851,3,2017-06-01,9
2852,3,2017-06-01,9
2853,3,2016-06-01,7
2854,3,2016-07-01,9
2855,3,2017-07-01,9
2856,3,2018-10-01,9
2857,3,2018-01-01,5
2858,3,2017-05-01,9
2859,3,2018-12-01,9
2860,3,2017-11-01,7
2861,3,2018-06-01,9
2862,3,2017-09-01,9
2863,3,2017-07-01,7
2864,3,2018-09-01,9
2865,3,2018-12-01,9
2866,3,2018-05-01,9
2867,3,2016-07-01,9
2868,3,2016-04-01,9
2869,3,2018-04-01,9
2870,3,2016-08-01,9
2871,3,2017-09-01,9
2872,3,2016-06-01,9
2873,3,2016-06-01,9
2874,3,2017-06-01,9
2875,3,2018-07-01,7
2876,3,2016-02-01,7
2877,3,2017-02-01,7
2878,3,2017-11-01,9
2879,3,2018-06-01,7
2880,3,2018-10-01,7
2881,3,2016-09-01,9
2882,3,2018-06-01,7
2883,3,2017-09-01,5
2884,3,2016-03-01,9
2885,3,2018-10-01,9
2886,3,2016-01-01,9
2887,3,2017-07-01,9
2888,3,2016-01-01,7
2889,3,2017-10-01,5
2890,3,2017-09-01,7
2891,3,2017-08-01,7
2892,3,2018-03-01,9
2893,3,2017-12-01,5
2894,3,2017-11-01,9
2895,3,2017-03-01,9
2896,3,2017-10-01,9
2897,3,2017-02-01,5
2898,3,2017-11-01,9
2899,3,2018-04-01,9
2900,3,2018-03-01,9
2901,3,2016-11-01,9
2902,3,2016-01-01,9
2903,3,2018-03-01,7
2904,3,2018-12-01,9
2905,3,2016-04-01,7
2906,3,2016-03-01,5
2907,3,2017-06-01,5
2908,3,2017-05-01,7
2909,3,2017-05-01,9
2910,3,2016-07-01,9
2911,3,2016-12-01,9
2912,3,2016-07-01,7
2913,3,2017-10-01,5
2914,3,2016-07-01,9
2915,3,2018-12-01,9
2916,3,2016-12-01,7
2917,3,2016-05-01,9
2918,3,2018-01-01,9
2919,3,2017-07-01,9
2920,3,2018-06-01,9
2921,3,2016-08-01,7
2922,3,2016-01-01,9
2923,3,2018-09-01,7
2924,3,2018-10-01,9
2925,3,2016-09-01,9
2926,3,2018-08-01,9
2927,3,2016-12-01,9
2928,3,2017-02-01,9
2929,3,2017-11-01,7
2930,3,2016-02-01,5
2931,3,2018-08-01,7
2932,3,2017-08-01,9
2933,3,2017-02-01,7
2934,3,2016-04-01,9
2935,3,2016-03-01,9
2936,3,2016-02-01,7
2937,3,2017-03-01,9
2938,3,2016-03-01,9
2939,3,2017-01-01,9
2940,3,2018-11-01,9
2941,3,2017-01-01,9
2942,3,2016-06-01,7
2943,3,2018-05-01,5
2944,3,2016-01-01,9
2945,3,2016-01-01,9
2946,3,2018-10-01,9
2947,3,2016-05-01,9
2948,3,2016-06-01,9
2949,3,2018-11-01,7
2950,3,2017-05-01,9
2951,3,2017-11-01,9
2952,3,2016-01-01,9
2953,3,2017-06-01,9
2954,3,2018-01-01,7
2955,3,2018-12-01,9
2956,3,2016-11-01,9
2957,3,2016-09-01,9
2958,3,2017-05-01,9
2959,3,2017-09-01,9
2960,3,2018-11-01,7
2961,3,2018-10-01,9
2962,3,2018-06-01,9
2963,3,2018-04-01,7
2964,3,2016-03-01,9
2965,3,2017-04-01,7
2966,3,2016-02-01,9
2967,3,2016-05-01,7
2968,3,2017-09-01,9
2969,3,2018-07-01,9
2970,3,2016-01-01,9
2971,3,2018-02-01,9
2972,3,2016-10-01,5
2973,3,2016-11-01,9
2974,3,2018-11-01,9
2975,3,2018-05-01,7
2976,3,2018-10-01,9
2977,3,2016-11-01,9
2978,3,2018-07-01,5
2979,3,2017-04-01,7
2980,3,2016-10-01,7
2981,3,2018-07-01,9
2982,3,2016-05-01,9
2983,3,2016-11-01,9
2984,3,2016-11-01,9
2985,3,2018-02-01,9
2986,3,2017-08-01,7
2987,3,2016-12-01,9
2988,3,2016-08-01,9
2989,3,2018-07-01,9
2990,3,2018-10-01,9
2991,3,2018-11-01,5
2992,3,2018-06-01,9
2993,3,2016-06-01,9
2994,3,2016-11-01,9
2995,3,2018-11-01,9
2996,3,2018-05-01,9
2997,3,2018-01-01,9
2998,3,2016-10-01,9
2999,3,2018-12-01,9
3000,3,2018-09-01,9
3001,4,2017-02-01,7
3002,4,2017-01-01,9
3003,4,2018-03-01,9
3004,4,2017-04-01,7
3005,4,2017-03-01,7
3006,4,2016-10-01,9
3007,4,2017-06-01,9
3008,4,2016-11-01,9
3009,4,2017-02-01,9
3010,4,2018-06-01,9
3011,4,2018-12-01,9
3012,4,2018-12-01,9
3013,4,2016-12-01,7
3014,4,2017-07-01,9
3015,4,2017-06-01,7
3016,4,2016-09-01,9
3017,4,2017-05-01,9
3018,4,2017-02-01,9
3019,4,2016-05-01,9
3020,4,2016-03-01,9
3021,4,2017-10-01,9
3022,4,2018-06-01,7
3023,4,2016-07-01,7
3024,4,2017-06-01,9
3025,4,2016-11-01,9
3026,4,2018-09-01,7
3027,4,2017-06-01,9
3028,4,2016-03-01,7
3029,4,2017-08-01,9
3030,4,2017-03-01,9
3031,4,2018-02-01,9
3032,4,2018-06-01,9
3033,4,2018-12-01,9
3034,4,2016-07-01,9
3035,4,2017-11-01,7
3036,4,2017-08-01,9
3037,4,2016-06-01,7
3038,4,2016-12-01,9
3039,4,2016-10-01,9
3040,4,2017-09-01,9
3041,4,2017-10-01,9
3042,4,2017-09-01,5
3043,4,2017-08-01,9
3044,4,2018-07-01,9
3045,4,2016-01-01,9
3046,4,2018-04-01,9
3047,4,2016-03-01,9
3048,4,2016-11-01,9
3049,4,2016-12-01,9
3050,4,2016-10-01,7
3051,4,2016-07-01,9
3052,4,2018-01-01,9
3053,4,2017-07-01,9
3054,4,2016-05-01,9
3055,4,2017-04-01,9
3056,4,2016-01-01,9
3057,4,2016-05-01,7
3058,4,2016-10-01,9
3059,4,2017-02-01,9
3060,4,2017-02-01,9
3061,4,2017-01-01,9
3062,4,2018-05-01,9
3063,4,2017-12-01,9
3064,4,2016-05-01,9
3065,4,2016-02-01,9
3066,4,2016-11-01,9
3067,4,2017-11-01,9
3068,4,2018-10-01,9
3069,4,2016-12-01,9
3070,4,2018-07-01,5
3071,4,2017-02-01,9
3072,4,2018-08-01,9
3073,4,2016-06-01,9
3074,4,2016-11-01,9
3075,4,2016-06-01,9
3076,4,2017-01-01,9
3077,4,2017-04-01,9
3078,4,2018-02-01,9
3079,4,2018-05-01,7
3080,4,2016-05-01,7
3081,4,2017-07-01,9
3082,4,2018-06-01,9
3083,4,2016-03-01,9
3084,4,2017-12-01,9
3085,4,2016-07-01,5
3086,4,2018-05-01,9
3087,4,2018-09-01,9
3088,4,2017-06-01,9
3089,4,2017-10-01,9
3090,4,2016-09-01,9
3091,4,2016-08-01,7
3092,4,2016-07-01,9
3093,4,2018-11-01,7
3094,4,2016-03-01,9
3095,4,2017-02-01,5
3096,4,2016-05-01,9
3097,4,2016-02-01,9
3098,4,2017-11-01,9
3099,4,2016-03-01,9
3100,4,2017-12-01,9
3101,4,2016-07-01,9
3102,4,2018-05-01,7
3103,4,2016-03-01,9
3104,4,2018-03-01,7
3105,4,2018-12-01,5
3106,4,2017-01-01,9
3107,4,2016-02-01,9
3108,4,2016-01-01,7
3109,4,2016-05-01,9
3110,4,2018-11-01,9
3111,4,2016-10-01,9
3112,4,2017-03-01,9
3113,4,2016-10-01,9
3114,4,2017-07-01,9
3115,4,2017-08-01,7
3116,4,2018-02-01,9
3117,4,2017-04-01,7
3118,4,2017-08-01,9
3119,4,2018-05-01,7
3120,4,2018-11-01,9
3121,4,2018-07-01,9
3122,4,2016-04-01,9
3123,4,2017-12-01,9
3124,4,2017-10-01,9
3125,4,2017-06-01,9
3126,4,2016-07-01,9
3127,4,2017-12-01,9
3128,4,2018-01-01,9
3129,4,2017-02-01,9
3130,4,2018-02-01,9
3131,4,2016-03-01,9
3132,4,2018-07-01,9
3133,4,2018-05-01,7
3134,4,2018-07-01,9
3135,4,2018-04-01,9
3136,4,2017-04-01,9
3137,4,2017-10-01,9
3138,4,2018-09-01,7
3139,4,2016-05-01,9
3140,4,2017-11-01,9
3141,4,2016-04-01,7
3142,4,2017-06-01,9
3143,4,2017-08-01,9
3144,4,2016-04-01,9
3145,4,2016-05-01,9
3146,4,2017-11-01,9
3147,4,2018-04-01,9
3148,4,2018-11-01,7
3149,4,2017-10-01,9
3150,4,2017-10-01,7
3151,4,2016-01-01,9
3152,4,2017-01-01,9
3153,4,2016-11-01,9
3154,4,2018-05-01,9
3155,4,2018-09-01,9
3156,4,2017-01-01,9
3157,4,2016-07-01,9
3158,4,2017-02-01,9
3159,4,2016-10-01,9
3160,4,2016-06-01,9
3161,4,2016-09-01,9
3162,4,2017-01-01,9
3163,4,2016-09-01,9
3164,4,2017-03-01,9
3165,4,2016-02-01,9
3166,4,2017-01-01,9
3167,4,2016-01-01,9
3168,4,2016-08-01,9
3169,4,2017-02-01,9
3170,4,2017-01-01,9
3171,4,2017-03-01,5
3172,4,2017-02-01,7
3173,4,2017-10-01,9
3174,4,2017-08-01,9
3175,4,2017-01-01,9
3176,4,2017-12-01,7
3177,4,2017-04-01,7
3178,4,2017-04-01,9
3179,4,2018-09-01,9
3180,4,2017-11-01,7
3181,4,2017-01-01,9
3182,4,2017-08-01,9
3183,4,2017-07-01,9
3184,4,2017-04-01,9
3185,4,2018-07-01,9
3186,4,2016-05-01,7
3187,4,2017-03-01,9
3188,4,2017-11-01,9
3189,4,2018-03-01,9
3190,4,2017-09-01,9
3191,4,2017-07-01,9
3192,4,2017-05-01,9
3193,4,2018-03-01,9
3194,4,2018-12-01,9
3195,4,2016-06-01,7
3196,4,2017-03-01,9
3197,4,2018-05-01,9
3198,4,2016-07-01,7
3199,4,2016-02-01,9
3200,4,2016-06-01,9
3201,4,2018-03-01,9
3202,4,2017-12-01,9
3203,4,2017-10-01,9
3204,4,2018-03-01,9
3205,4,2017-12-01,9
3206,4,2018-05-01,9
3207,4,2018-06-01,9
3208,4,2018-12-01,9
3209,4,2018-02-01,9
3210,4,2018-01-01,5
3211,4,2018-10-01,9
3212,4,2017-09-01,9
3213,4,2018-01-01,9
3214,4,2017-07-01,9
3215,4,2017-07-01,9
3216,4,2017-11-01,9
3217,4,2018-05-01,9
3218,4,2017-09-01,9
3219,4,2018-08-01,9
3220,4,2017-10-01,9
3221,4,2017-07-01,9
3222,4,2017-09-01,9
3223,4,2018-05-01,9
3224,4,2018-06-01,9
3225,4,2018-01-01,9
3226,4,2018-10-01,9
3227,4,2018-04-01,9
3228,4,2018-11-01,9
3229,4,2018-04-01,9
3230,4,2018-03-01,7
3231,4,2018-12-01,7
3232,4,2018-07-01,9
3233,4,2018-02-01,9
3234,4,2018-04-01,9
3235,4,2018-09-01,9
3236,4,2018-12-01,9
3237,4,2018-02-01,9
3238,4,2018-07-01,9
3239,4,2018-12-01,9
3240,4,2018-03-01,9
3241,4,2018-05-01,7
3242,4,2018-10-01,9
3243,4,2018-08-01,9
3244,4,2017-09-01,9
3245,4,2016-10-01,9
3246,4,2016-02-01,9
3247,4,2016-07-01,9
3248,4,2016-06-01,9
3249,4,2016-11-01,7
3250,4,2016-12-01,9
3251,4,2017-02-01,9
3252,4,2017-02-01,9
3253,4,2017-07-01,9
3254,4,2017-05-01,9
3255,4,2018-04-01,9
3256,4,2018-09-01,9
3257,4,2018-10-01,9
3258,4,2018-11-01,9
3259,4,2018-07-01,9
3260,4,2018-07-01,9
3261,4,2018-11-01,9
3262,4,2018-12-01,9
3263,4,2018-09-01,9
3264,4,2018-09-01,9
3265,4,2018-07-01,9
3266,4,2018-12-01,9
3267,4,2018-10-01,9
3268,4,2017-04-01,9
3269,4,2016-09-01,7
3270,4,2016-02-01,9
3271,4,2016-07-01,9
3272,4,2017-11-01,9
3273,4,2016-09-01,9
3274,4,2016-08-01,7
3275,4,2018-12-01,9
3276,4,2017-09-01,9
3277,4,2017-11-01,9
3278,4,2017-07-01,9
3279,4,2017-10-01,7
3280,4,2017-08-01,5
3281,4,2017-01-01,9
3282,4,2016-05-01,9
3283,4,2016-05-01,9
3284,4,2018-03-01,9
3285,4,2016-01-01,9
3286,4,2018-11-01,9
3287,4,2016-02-01,9
3288,4,2017-11-01,9
3289,4,2018-04-01,9
3290,4,2018-10-01,9
3291,4,2017-10-01,9
3292,4,2018-01-01,9
3293,4,2017-07-01,7
3294,4,2017-01-01,9
3295,4,2016-04-01,9
3296,4,2016-12-01,9
3297,4,2017-05-01,9
3298,4,2018-01-01,9
3299,4,2018-06-01,7
3300,4,2016-04-01,9
3301,4,2016-06-01,9
3302,4,2018-09-01,9
3303,4,2016-01-01,9
3304,4,2017-02-01,9
3305,4,2016-04-01,9
3306,4,2016-05-01,9
3307,4,2017-11-01,9
3308,4,2018-02-01,9
3309,4,2016-06-01,9
3310,4,2018-05-01,5
3311,4,2016-08-01,9
3312,4,2017-06-01,9
3313,4,2016-05-01,9
3314,4,2017-09-01,7
3315,4,2017-04-01,9
3316,4,2018-03-01,5
3317,4,2017-08-01,9
3318,4,2016-05-01,9
3319,4,2017-01-01,9
3320,4,2017-01-01,9
3321,4,2018-01-01,9
3322,4,2016-07-01,9
3323,4,2017-01-01,7
3324,4,2018-05-01,9
3325,4,2016-11-01,7
3326,4,2018-02-01,9
3327,4,2017-02-01,9
3328,4,2017-10-01,9
3329,4,2016-09-01,9
3330,4,2018-02-01,9
3331,4,2016-08-01,9
3332,4,2018-01-01,9
3333,4,2018-07-01,9
3334,4,2018-12-01,9
3335,4,2016-12-01,9
3336,4,2018-01-01,7
3337,4,2017-10-01,9
3338,4,2018-11-01,9
3339,4,2017-02-01,9
3340,4,2016-06-01,9
3341,4,2017-02-01,9
3342,4,2017-03-01,9
3343,4,2017-08-01,9
3344,4,2016-05-01,9
3345,4,2017-08-01,7
3346,4,2017-03-01,7
3347,4,2016-12-01,9
3348,4,2018-06-01,9
3349,4,2016-08-01,9
3350,4,2018-09-01,7
3351,4,2016-09-01,9
3352,4,2016-02-01,9
3353,4,2016-11-01,9
3354,4,2016-05-01,9
3355,4,2018-02-01,7
3356,4,2016-03-01,9
3357,4,2016-10-01,9
3358,4,2016-03-01,9
3359,4,2017-04-01,7
3360,4,2018-11-01,9
3361,4,2017-09-01,9
3362,4,2016-04-01,7
3363,4,2016-12-01,9
3364,4,2017-11-01,9
3365,4,2018-12-01,9
3366,4,2017-02-01,9
3367,4,2018-04-01,9
3368,4,2017-10-01,7
3369,4,2016-11-01,9
3370,4,2017-11-01,9
3371,4,2016-04-01,9
3372,4,2018-08-01,9
3373,4,2018-04-01,9
3374,4,2018-09-01,9
3375,4,2016-02-01,9
3376,4,2018-05-01,9
3377,4,2017-03-01,9
3378,4,2016-09-01,9
3379,4,2017-05-01,9
3380,4,2016-11-01,9
3381,4,2018-10-01,9
3382,4,2016-09-01,7
3383,4,2016-08-01,9
3384,4,2017-03-01,9
3385,4,2017-12-01,9
3386,4,2016-07-01,7
3387,4,2017-12-01,9
3388,4,2018-12-01,9
3389,4,2017-10-01,9
3390,4,2017-03-01,9
3391,4,2016-03-01,9
3392,4,2017-08-01,9
3393,4,2017-09-01,5
3394,4,2018-06-01,9
3395,4,2018-11-01,9
3396,4,2017-11-01,9
3397,4,2018-02-01,7
3398,4,2018-07-01,9
3399,4,2017-06-01,9
3400,4,2018-08-01,9
3401,4,2016-05-01,7
3402,4,2017-07-01,7
3403,4,2017-05-01,9
3404,4,2018-10-01,9
3405,4,2016-03-01,9
3406,4,2018-05-01,9
3407,4,2017-03-01,9
3408,4,2018-05-01,9
3409,4,2017-08-01,9
3410,4,2017-03-01,9
3411,4,2017-06-01,9
3412,4,2016-04-01,9
3413,4,2018-11-01,7
3414,4,2016-02-01,9
3415,4,2016-01-01,9
3416,4,2016-03-01,7
3417,4,2018-09-01,9
3418,4,2017-10-01,9
3419,4,2018-12-01,9
3420,4,2016-02-01,9
3421,4,2017-07-01,9
3422,4,2017-10-01,7
3423,4,2018-08-01,9
3424,4,2017-08-01,9
3425,4,2018-01-01,9
3426,4,2017-06-01,9
3427,4,2017-12-01,9
3428,4,2016-05-01,5
3429,4,2018-11-01,7
3430,4,2017-12-01,9
3431,4,2018-08-01,9
3432,4,2016-02-01,9
3433,4,2016-02-01,9
3434,4,2018-06-01,9
3435,4,2016-04-01,9
3436,4,2017-02-01,9
3437,4,2018-11-01,9
3438,4,2016-10-01,9
3439,4,2018-01-01,9
3440,4,2016-07-01,9
3441,4,2016-11-01,9
3442,4,2018-11-01,9
3443,4,2017-08-01,9
3444,4,2017-04-01,9
3445,4,2017-08-01,9
3446,4,2018-03-01,7
3447,4,2018-10-01,9
3448,4,2016-08-01,9
3449,4,2016-05-01,5
3450,4,2018-02-01,9
3451,4,2016-05-01,9
3452,4,2017-10-01,9
3453,4,2016-06-01,9
3454,4,2018-02-01,7
3455,4,2017-07-01,9
3456,4,2017-01-01,9
3457,4,2016-02-01,9
3458,4,2017-04-01,9
3459,4,2018-10-01,7
3460,4,2016-04-01,7
3461,4,2016-12-01,9
3462,4,2016-06-01,9
3463,4,2018-05-01,9
3464,4,2018-02-01,9
3465,4,2018-02-01,9
3466,4,2018-08-01,7
3467,4,2016-06-01,9
3468,4,2017-07-01,7
3469,4,2018-10-01,9
3470,4,2018-02-01,9
3471,4,2018-07-01,9
3472,4,2016-07-01,9
3473,4,2016-12-01,9
3474,4,2016-04-01,9
3475,4,2016-02-01,9
3476,4,2016-02-01,9
3477,4,2018-12-01,9
3478,4,2016-03-01,9
3479,4,2017-05-01,9
3480,4,2018-04-01,9
3481,4,2017-04-01,9
3482,4,2017-09-01,9
3483,4,2016-04-01,9
3484,4,2016-05-01,9
3485,4,2018-02-01,9
3486,4,2016-06-01,9
3487,4,2017-03-01,9
3488,4,2018-08-01,9
3489,4,2017-03-01,7
3490,4,2017-02-01,9
3491,4,2016-05-01,9
3492,4,2018-03-01,9
3493,4,2017-05-01,9
3494,4,2017-08-01,9
3495,4,2017-07-01,9
3496,4,2016-08-01,9
3497,4,2018-04-01,9
3498,4,2018-12-01,7
3499,4,2016-03-01,9
3500,4,2016-04-01,7
3501,4,2017-08-01,9
3502,4,2016-02-01,9
3503,4,2018-08-01,9
3504,4,2016-11-01,9
3505,4,2018-02-01,9
3506,4,2018-10-01,9
3507,4,2017-04-01,7
3508,4,2018-04-01,9
3509,4,2018-03-01,9
3510,4,2016-08-01,9
3511,4,2016-09-01,9
3512,4,2017-08-01,9
3513,4,2016-01-01,9
3514,4,2016-04-01,9
3515,4,2016-11-01,9
3516,4,2017-11-01,9
3517,4,2016-08-01,9
3518,4,2016-02-01,9
3519,4,2016-10-01,9
3520,4,2016-01-01,9
3521,4,2018-08-01,5
3522,4,2016-11-01,9
3523,4,2016-03-01,9
3524,4,2018-01-01,9
3525,4,2018-08-01,7
3526,4,2017-03-01,9
3527,4,2018-07-01,9
3528,4,2018-05-01,9
3529,4,2017-04-01,9
3530,4,2016-01-01,9
3531,4,2018-06-01,9
3532,4,2016-12-01,7
3533,4,2017-03-01,9
3534,4,2017-10-01,9
3535,4,2017-01-01,9
3536,4,2016-04-01,9
3537,4,2016-05-01,9
3538,4,2016-08-01,9
3539,4,2017-05-01,9
3540,4,2017-03-01,7
3541,4,2018-11-01,9
3542,4,2016-11-01,9
3543,4,2017-11-01,9
3544,4,2017-08-01,9
3545,4,2017-10-01,9
3546,4,2016-02-01,7
3547,4,2017-03-01,9
3548,4,2017-10-01,9
3549,4,2018-11-01,9
3550,4,2018-09-01,9
3551,4,2018-04-01,9
3552,4,2017-05-01,9
